route_id,route_location,is_this_route_predominantly,select_the_statement_that,objectid,does_litter_obstruct_the,select_the_statement_that_1,how_many_large_abandoned,how_many_instances_of_graffiti,how_many_instances_of_graffiti_1,how_many_instances_of_graffiti_2,select_the_statement_that_2,how_many_instances_of_feces,how_many_abandoned_syringes,how_many_used_or_opened,how_many_dead_animals_are,does_the_route_have_one_or,are_any_trash_receptacles,is_sidewalk_clearance_less,does_the_sidewalk_have_any,does_the_sidewalk_have_any_1,do_you_detect_any_strong,does_the_route_have_one_or_1,creationdate,analysis_neighborhoods,evaluation_period,does_any_graffiti_include,does_any_graffiti_appear,what_types_of_items_are,does_illegal_dumping_obstruct,how_severe_are_the_pavement,are_there_closed_unlabeled,is_the_pile_of_item_s_more,which_of_the_following_issues,how_many_instances_of_broken,if_yes_identify_the_cause,other_dumped_items,if_yes_is_the_odor_from_a,other_sidewalk_obstructions
4851,GOLDEN GATE AVE BETWEEN VAN NESS AVE AND FRANKLIN ST,1,3,2758,0,4,1,0,7,1,1,3,0,0,0,0,0,0,1,1,0,0,2024-02-12T16:08:19.000,22 - Western Addition,July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
601,ELLIS ST BETWEEN GOUGH ST AND LAGUNA ST,2,3,2763,0,4,1,0,22,8,1,3,0,0,0,1,0,0,1,1,0,0,2024-02-12T17:19:02.000,22 - Western Addition,July 2023 - June 2024,0,0,5,0,3,0,0,,,,christmas tree,,
14577,RANDALL ST BETWEEN CHURCH ST AND WHITNEY ST,2,3,2778,0,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-02-13T16:30:55.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,17,0,,0,0,,,,,,
4722,GEARY BLVD BETWEEN 33RD AVE AND 34TH AVE,1,3,2784,0,4,3,12,41,11,1,0,0,0,0,1,0,0,1,0,0,1,2024-02-13T18:55:23.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,416,0,3,0,0,5,,,,,
13670,CLEMENT ST BETWEEN 18TH AVE AND 19TH AVE,2,4,2794,0,3,3,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,2024-02-13T22:09:45.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,1718,0,,0,0,,,,,,
13956,WINSTON DR BETWEEN 20TH AVE AND BUCKINGHAM WAY,1,3,2804,0,5,1,101,50,0,1,0,0,0,0,1,0,1,1,0,0,0,2024-02-14T18:00:45.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,15,0,3,0,0,,,3,,,
7995,MISSION ST BETWEEN TRUMBULL ST AND ADMIRAL AVE,1,4,2812,0,5,3,20,25,4,1,1,0,0,0,1,0,0,1,0,0,1,2024-02-21T15:49:42.000,4 - Outer Mission,July 2023 - June 2024,0,0,41716,0,1,0,0,1259,,,,,
13719,HUDSON AVE BETWEEN WHITNEY YOUNG CIR AND HAWKINS LN,2,4,2822,0,4,1,0,53,0,5,0,0,0,0,0,0,0,1,0,0,0,2024-02-21T18:58:39.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,17,0,1,0,0,,26,,,,
3811,ARELIOUS WALKER DR BETWEEN HUDSON AVE AND INNES AVE,1,3,2824,0,4,1,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,2024-02-21T19:57:43.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,18,0,2,0,0,,2,,,,
2859,CAPP ST BETWEEN 26TH ST AND MISSION ST,1,4,2833,0,4,3,30,43,2,5,1,0,0,0,1,0,0,1,0,0,0,2024-02-22T15:34:22.000,20 - Mission,July 2023 - June 2024,0,0,1704,0,2,0,0,,1,,butcherpaper,,
9798,PRECITA AVE BETWEEN EMMETT CT AND SHOTWELL ST,2,3,2834,0,4,1,1,7,7,1,0,0,0,0,0,0,0,1,1,0,0,2024-02-22T15:50:59.000,3 - Bernal Heights,July 2023 - June 2024,0,0,17,0,2,0,0,,,,,,
3908,CESAR CHAVEZ ST BETWEEN HAMPSHIRE ST AND YORK ST,2,4,2839,0,5,1,6,18,15,4,2,0,0,0,0,0,0,1,0,0,0,2024-02-22T17:17:48.000,3 - Bernal Heights,July 2023 - June 2024,0,0,17,0,2,0,0,,1,,,,
5169,46TH AVE BETWEEN JUDAH ST AND KIRKHAM ST,2,3,2846,0,3,2,12,12,6,1,0,0,0,0,1,0,0,1,0,0,1,2024-02-22T21:07:55.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,1615,0,2,0,0,125,,,,,
5226,47TH AVE BETWEEN LINCOLN WAY AND IRVING ST,2,2,2847,0,2,3,0,15,4,1,0,0,0,0,0,0,0,1,0,0,0,2024-02-22T21:23:12.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,18,0,2,0,0,,,,,,
9615,GREAT HWY BETWEEN IRVING ST AND JUDAH ST,2,2,2848,0,3,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,2024-02-22T21:33:04.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,4,0,,0,0,,,,restaurant sign,,
3440,BARNEVELD AVE BETWEEN NEWCOMB AVE AND OAKDALE AVE,1,3,2850,0,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2024-02-23T15:47:46.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,18,0,,0,0,,,,,,
14549,REDDY ST BETWEEN THORNTON AVE AND WILLIAMS AVE,2,3,2860,0,3,2,0,2,0,1,5,0,0,0,0,0,0,1,0,0,0,2024-02-23T19:49:01.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,517,0,2,0,0,,,,,,
16355,THORNTON AVE BETWEEN TOPEKA AVE AND NEPTUNE ST,2,3,2864,0,5,2,0,4,2,1,3,0,0,0,0,0,0,1,0,0,0,2024-02-23T20:43:32.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,17,0,2,0,0,,,,,,
3244,BAY SHORE BLVD BETWEEN WAYLAND ST AND WOOLSEY ST,1,4,2867,0,5,1,0,1,6,1,1,0,0,0,0,0,0,1,0,0,0,2024-02-23T21:21:15.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,4,0,2,0,0,,,,,,
4285,DWIGHT ST BETWEEN HAMILTON ST AND BOWDOIN ST,2,2,2872,0,3,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,2024-02-23T22:16:57.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,15,0,,0,0,,5,,,,
5467,DARTMOUTH ST BETWEEN WOOLSEY ST AND DWIGHT ST,2,3,2880,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-02-28T18:20:58.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,17,0,,0,0,,1,,,,
4270,AMAZON AVE BETWEEN EDINBURG ST AND NAPLES ST,2,3,2894,0,3,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,2024-02-28T22:11:27.000,5 - Excelsior,July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
3859,CESAR CHAVEZ ST BETWEEN MISSION ST AND VALENCIA ST,1,2,2895,0,2,1,21,42,11,1,0,0,0,0,1,0,0,1,1,0,1,2024-02-29T15:44:41.000,3 - Bernal Heights,July 2023 - June 2024,0,0,17,0,3,0,0,95,,,,,
9711,SAN JOSE AVE BETWEEN GUERRERO ST AND 29TH ST,2,3,2898,0,3,2,1,42,9,1,1,0,0,0,0,0,0,1,0,0,0,2024-02-29T16:40:24.000,3 - Bernal Heights,July 2023 - June 2024,0,0,15,0,3,0,0,,,,,,
17017,OSAGE ALY BETWEEN 25TH ST AND 26TH ST,2,2,2901,0,2,1,101,62,30,1,1,0,0,0,0,0,1,0,0,0,0,2024-02-29T18:33:14.000,20 - Mission,July 2023 - June 2024,0,0,17,0,,0,0,,,3,,,
709,14TH ST BETWEEN GUERRERO ST AND RAMONA ST,2,2,2911,0,3,11,5,10,13,5,1,0,0,0,0,0,0,1,0,0,0,2024-02-29T21:16:57.000,20 - Mission,July 2023 - June 2024,0,0,415,0,2,0,0,,3,,,,
1689,DUBOCE AVE BETWEEN ELGIN PARK AND PEARL ST,2,3,2913,0,3,1,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,2024-02-29T21:46:08.000,20 - Mission,July 2023 - June 2024,0,0,16,0,3,0,0,,,,,,
9899,NATOMA ST BETWEEN 14TH ST AND 15TH ST,2,4,2914,0,2,3,4,12,4,1,11,0,0,0,0,0,1,1,0,0,0,2024-02-29T22:07:17.000,20 - Mission,July 2023 - June 2024,0,0,15,0,2,0,0,,,12,,,
13945,SHOTWELL ST BETWEEN 14TH ST AND 15TH ST,1,3,2916,0,5,4,36,16,22,1,0,0,0,0,0,0,0,1,0,0,0,2024-02-29T22:35:52.000,20 - Mission,July 2023 - June 2024,0,0,1741816,0,2,0,0,,,,,,
5030,CHURCH ST BETWEEN RESERVOIR ST AND 14TH ST,1,2,2919,0,4,1,22,15,0,1,0,0,0,0,1,0,0,1,0,0,0,2024-03-01T16:50:55.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,15,0,3,0,0,,,,,,
657,14TH ST BETWEEN CHURCH ST AND BELCHER ST,1,2,2920,0,2,1,10,4,1,1,0,0,0,0,1,0,0,0,0,0,1,2024-03-01T16:57:38.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,15,0,,0,0,5,,,,,
9476,MARKET ST BETWEEN 17TH ST AND COLLINGWOOD ST,2,2,2922,0,2,1,21,2,0,1,1,0,0,0,1,0,0,1,0,0,0,2024-03-01T17:34:48.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
10003,MARKET ST BETWEEN COLLINGWOOD ST AND DIAMOND ST,2,3,2923,0,4,1,1,12,2,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-01T17:42:37.000,3 - Castro/Upper Market,July 2023 - June 2024,0,0,15,0,,0,0,,,,,,
3436,JACKSON ST BETWEEN DUNCOMBE ALY AND DUNCOMBE ALY,1,2,2934,0,2,1,24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-01T22:50:40.000,21 - Chinatown,July 2023 - June 2024,0,0,15,0,,0,0,,,,,,
3436,M3 - JACKSON ST BETWEEN DUNCOMBE ALY AND DUNCOMBE ALY,2,2,2934,0,2,1,24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-01T22:50:40.000,21 - Chinatown,July 2023 - June 2024,0,0,15,0,,0,0,,,,,,
1515,ITALY AVE BETWEEN MISSION ST AND LONDON ST,1,2,2940,0,5,1,0,0,10,1,1,0,0,0,0,0,0,1,0,0,0,2024-03-06T19:04:41.000,5 - Excelsior,July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
5056,HARRISON ST BETWEEN 07TH ST AND 08TH ST,1,3,2948,0,4,1,23,34,4,5,9,0,0,0,0,0,0,1,1,0,0,2024-03-06T22:04:27.000,23 - South of Market,July 2023 - June 2024,0,0,17,0,3,0,0,,9,,,,
4855,26TH ST BETWEEN TREAT AVE AND LUCKY ST,2,3,2951,0,4,2,18,22,2,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-07T17:46:45.000,20 - Mission,July 2023 - June 2024,0,0,16,0,,0,0,,,,,,
4650,HARRISON ST BETWEEN 23RD ST AND 24TH ST,2,4,2953,0,5,3,2,35,10,1,0,0,0,0,1,0,0,1,1,0,0,2024-03-07T18:13:49.000,20 - Mission,July 2023 - June 2024,0,0,161517,0,3,0,0,,,,,,
8401,BRYANT ST BETWEEN 25TH ST AND 26TH ST,2,3,2954,0,5,4,1,41,6,4,0,0,0,0,1,0,0,1,1,0,0,2024-03-07T18:31:58.000,20 - Mission,July 2023 - June 2024,0,0,41716,0,2,0,0,,1,,,,
4040,POTRERO AVE BETWEEN 24TH ST AND 25TH ST,2,2,2956,0,5,3,1,10,5,1,0,0,0,0,1,0,0,1,1,0,1,2024-03-07T18:55:32.000,20 - Mission,July 2023 - June 2024,0,0,1719,0,2,0,0,59,,,,,
2562,24TH ST BETWEEN VERMONT ST AND SAN BRUNO AVE,2,3,2957,0,3,1,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,2024-03-07T19:05:59.000,20 - Mission,July 2023 - June 2024,0,0,0,0,1,0,0,,,,office eqpt,,
228,SAN BRUNO AVE BETWEEN ALAMEDA ST AND 15TH ST,1,3,2971,0,5,2,21,14,30,1,6,0,0,0,0,0,0,1,0,0,0,2024-03-08T00:06:42.000,20 - Mission,July 2023 - June 2024,0,0,18,0,2,0,0,,,,,,
8659,LEESE ST BETWEEN RICHLAND AVE AND CRESCENT AVE,2,3,2993,0,3,2,0,7,5,1,0,0,0,0,0,0,0,1,0,0,0,2024-03-12T15:00:12.000,3 - Bernal Heights,July 2023 - June 2024,0,0,1516,0,2,0,0,,,,,,
15503,WILDE AVE BETWEEN SAN BRUNO AVE AND GIRARD ST,1,4,3004,0,2,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-12T20:19:27.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,17,0,,0,0,,,,,,
15708,VISITACION AVE BETWEEN BAY SHORE BLVD AND DESMOND ST,1,2,3007,0,3,1,0,4,7,1,1,0,0,0,1,0,0,1,0,0,1,2024-03-12T21:09:24.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,17,0,2,0,0,5,,,,,
15705,VISITACION AVE BETWEEN RUTLAND ST AND CORA ST,2,4,3008,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2024-03-12T21:17:20.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,16,0,,0,0,5,,,,,
9859,RHODE ISLAND ST BETWEEN SOUTHERN HEIGHTS AVE AND 22ND ST,2,2,3014,0,2,1,0,1,8,1,0,0,0,0,0,0,0,1,0,0,0,2024-03-13T15:38:44.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,5,0,3,0,0,,,,,,
8246,FOLSOM ST BETWEEN 12TH ST AND 13TH ST,2,2,3031,0,4,1,56,41,28,1,0,0,0,0,1,0,0,1,0,0,0,2024-03-14T18:01:49.000,20 - Mission,July 2023 - June 2024,0,0,17,0,2,0,0,,,,,,
8787,GOUGH ST BETWEEN PAGE ST AND OAK ST,1,2,3036,0,2,2,1,8,3,1,1,0,0,0,1,0,0,1,0,0,0,2024-03-14T19:14:53.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,417,0,1,0,0,,,,,,
12197,17TH ST BETWEEN KANSAS ST AND VERMONT ST,2,3,3059,0,3,3,0,35,2,1,1,0,0,0,0,0,0,1,0,0,0,2024-03-19T16:50:46.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,17,0,2,0,0,,,,,,
3645,BAKER ST BETWEEN OAK ST AND FELL ST,2,4,3065,0,3,4,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,2024-03-19T19:55:51.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,20,0,,0,0,,,,plastic 'biohazard' container,,
16876,OAK ST BETWEEN PIERCE ST AND SCOTT ST,2,3,3069,0,4,2,5,5,19,5,0,0,0,0,0,0,0,1,1,0,0,2024-03-19T20:57:59.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,172,0,2,0,0,,3,,,,
2016,LAKE ST BETWEEN 18TH AVE AND 19TH AVE,2,2,3072,0,2,1,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,2024-03-20T01:57:22.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,20,0,3,0,0,,1,,,,
2247,MISSION ST BETWEEN ITALY AVE AND SENECA AVE,1,2,3081,0,5,1,7,7,12,1,0,0,0,0,0,0,0,1,0,0,0,2024-03-21T15:23:51.000,4 - Outer Mission,July 2023 - June 2024,0,0,16,0,1,0,0,,,,,,
9864,SAN JUAN AVE BETWEEN MISSION ST AND ALEMANY BLVD,2,3,3087,0,3,1,8,19,14,1,0,0,0,0,0,0,0,1,1,0,0,2024-03-21T16:33:15.000,4 - Outer Mission,July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
15029,PILGRIM AVE BETWEEN SAN JOSE AVE AND PILGRIM AVE,1,3,3092,0,3,3,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,2024-03-21T17:23:48.000,4 - Outer Mission,July 2023 - June 2024,0,0,17,0,3,0,0,,2,,,,
5105,42ND AVE BETWEEN PACHECO ST AND QUINTARA ST,2,3,3099,0,2,3,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2024-03-21T21:04:49.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,1715,0,2,0,0,,,,,,
12012,WHITNEY ST BETWEEN RANDALL ST AND FAIRMOUNT ST,2,2,3118,0,2,1,0,7,3,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-03T15:55:05.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,0,15,0,2,0,0,,,,,,
7978,ELLINGTON AVE BETWEEN WHIPPLE AVE AND FARRAGUT AVE,1,4,3123,0,5,7,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,2024-04-03T17:26:37.000,4 - Outer Mission,July 2023 - June 2024,0,0,15161719,0,2,0,0,,,12,,,
8555,FARRAGUT AVE BETWEEN ALEMANY BLVD AND END: 200-299 BLOCK,1,2,3127,0,5,10,2,7,5,1,0,0,0,0,0,0,1,0,0,0,0,2024-04-03T18:43:51.000,4 - Outer Mission,July 2023 - June 2024,0,0,4,0,,0,0,,,3,,,
5300,ALEMANY BLVD BETWEEN NAGLEE AVE AND WHIPPLE AVE,2,5,3128,0,5,1,4,5,3,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-03T18:55:03.000,4 - Outer Mission,July 2023 - June 2024,0,0,16,0,1,0,0,,,,,,
6543,MISSION ST BETWEEN GENEVA AVE AND POPE ST,1,4,3132,0,3,1,9,49,67,1,3,0,0,0,1,0,0,1,0,0,1,2024-04-03T19:59:07.000,4 - Outer Mission,July 2023 - June 2024,0,0,17,0,3,0,0,9,,,,,
9627,SENECA AVE BETWEEN CAYUGA AVE AND DELANO AVE,2,3,3135,0,4,1,7,14,6,4,1,0,0,0,0,0,0,1,0,0,0,2024-04-03T21:13:43.000,4 - Outer Mission,July 2023 - June 2024,0,0,19,0,3,0,0,,1,,,,
12864,MADRID ST BETWEEN RUSSIA AVE AND FRANCE AVE,2,4,3141,0,4,1,0,5,1,1,0,0,0,0,0,0,1,1,0,0,0,2024-04-04T20:10:45.000,5 - Excelsior,July 2023 - June 2024,0,0,15,0,3,0,0,,,12,,,
4358,BOSWORTH ST BETWEEN MISSION ST AND MARSILY ST,2,4,3161,0,4,1,0,22,13,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-10T15:03:51.000,4 - Outer Mission,July 2023 - June 2024,0,0,18,0,2,0,0,,,,,,
5202,ALEMANY BLVD BETWEEN COTTER ST AND SANTA ROSA AVE,2,2,3169,0,4,2,0,16,2,2,2,0,0,0,0,0,0,1,0,0,0,2024-04-10T16:16:11.000,4 - Outer Mission,July 2023 - June 2024,0,0,1817,0,2,0,0,,1,,,,
1277,OCEAN AVE BETWEEN CAYUGA AVE AND WANDA ST,2,3,3172,0,2,1,0,29,10,1,0,0,0,0,0,0,1,0,0,0,0,2024-04-10T16:57:05.000,4 - Outer Mission,July 2023 - June 2024,0,0,18,0,,0,0,,,12,christmas tree,,
1285,47TH AVE BETWEEN WAWONA ST AND SLOAT BLVD,1,2,3181,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2024-04-10T20:17:36.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,4,0,,0,0,,,,,,
1528,TARAVAL ST BETWEEN 29TH AVE AND 30TH AVE,1,2,3183,0,3,1,30,21,0,3,0,0,0,0,0,0,0,1,0,0,0,2024-04-10T20:55:33.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,17,0,2,0,0,,2,,,,
2508,HEARST AVE BETWEEN BADEN ST AND CONGO ST,2,3,3195,0,2,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,2024-04-11T17:38:19.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,15,0,3,0,0,,,,,,
17062,MORSE ST BETWEEN LOWELL ST AND WHIPPLE ST,1,3,3201,0,5,2,0,4,6,3,5,0,0,0,0,0,0,1,0,0,0,2024-04-11T21:03:52.000,5 - Excelsior,July 2023 - June 2024,0,0,194,0,2,0,0,,1,,,,
17063,MORSE ST BETWEEN WHIPPLE ST AND MISSION ST,1,2,3203,0,2,2,0,1,10,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-11T21:23:16.000,5 - Excelsior,July 2023 - June 2024,0,0,1918,0,3,0,0,,,,,,
5034,02ND ST BETWEEN MISSION ST AND HOWARD ST,1,2,3213,0,3,2,5,2,0,1,0,0,0,0,1,0,0,1,0,0,1,2024-04-12T16:33:12.000,17 - Financial District/South Beach,July 2023 - June 2024,0,0,1716,0,3,0,0,1,,,,,
10137,MASON ST BETWEEN CLAY ST AND TRUETT PL,2,2,3217,0,3,1,17,3,3,1,1,0,0,0,0,0,0,0,0,0,0,2024-04-12T19:11:48.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,17,0,,0,0,,,,,,
15514,WHITE ST BETWEEN VALLEJO ST AND END: 1-99 BLOCK,2,2,3236,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2024-04-17T16:58:57.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,19,0,2,0,0,,,3,,,
913,MONTANA ST BETWEEN PLYMOUTH AVE AND CAPITOL AVE,2,5,3252,0,4,1,0,5,1,1,1,0,0,0,0,0,1,1,1,0,0,2024-04-18T16:37:54.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,16,0,2,0,0,,,12,,,
10394,PLYMOUTH AVE BETWEEN THRIFT ST AND LAKEVIEW AVE,2,4,3256,0,3,1,0,6,19,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-18T17:49:42.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,15,0,,0,0,,,,,,
7612,AUSTIN ST BETWEEN FRANKLIN ST AND GOUGH ST,2,2,3262,0,2,4,9,29,4,1,1,0,0,0,0,0,0,1,0,0,0,2024-04-18T21:19:24.000,22 - Western Addition,July 2023 - June 2024,0,0,1917,0,2,0,0,,,,,,
10255,POWELL ST BETWEEN ELLIS ST AND O'FARRELL ST,1,2,3268,0,2,1,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,2024-04-19T15:18:21.000,17 - Financial District/South Beach,July 2023 - June 2024,0,0,17,0,,0,0,,,,,,
2260,ELLIS ST BETWEEN LARKIN ST AND POLK ST,1,4,3277,0,4,8,79,14,0,1,0,0,0,0,1,1,0,1,0,0,0,2024-04-19T16:42:49.000,9 - Tenderloin,July 2023 - June 2024,0,0,1719,0,2,0,0,,,,,,
15078,PERALTA AVE BETWEEN MAYFLOWER ST AND POWHATTAN AVE,2,4,3287,1,2,1,0,10,1,1,1,0,0,0,0,0,0,1,0,0,0,2024-04-19T20:23:57.000,3 - Bernal Heights,July 2023 - June 2024,0,0,19,0,2,0,0,,,,,,
6621,HAIGHT ST BETWEEN SCOTT ST AND DIVISADERO ST,2,,3292,,,2,15,14,52,1,0,0,0,0,1,0,0,0,0,0,1,2024-04-24T15:44:18.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,17,0,,0,0,12,,,,,
6621,HAIGHT ST BETWEEN SCOTT ST AND DIVISADERO ST,2,,3329,,,4,11,14,78,3,1,0,0,0,1,0,0,0,0,0,1,2024-04-26T17:12:06.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,1617,0,,0,0,512,3,,,,
1164,COLLEGE AVE BETWEEN MISSION ST AND JUSTIN DR,2,2,3335,0,5,5,0,32,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-26T19:44:59.000,3 - Bernal Heights,July 2023 - June 2024,0,0,17,0,3,0,0,,,,,,
4488,18TH AVE BETWEEN ANZA ST AND BALBOA ST,2,2,3345,0,3,1,0,2,2,1,2,0,0,0,0,0,0,1,1,0,0,2024-04-26T21:12:57.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,16,0,3,0,0,,,,,,
4315,ALPHA ST BETWEEN ARLETA AVE AND RAYMOND AVE,2,4,3346,0,2,1,0,4,2,1,3,0,0,0,0,0,0,1,0,0,0,2024-04-26T21:30:30.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,17,0,1,0,0,,,,,,
1856,33RD AVE BETWEEN RIVERA ST AND SANTIAGO ST,2,3,3349,0,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-05-01T16:08:25.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,19,0,2,0,0,,,,,,
1635,37TH AVE BETWEEN RIVERA ST AND SANTIAGO ST,2,2,3350,0,2,1,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,2024-05-01T16:22:33.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,5,0,1,0,0,,1,13,,,
1453,43RD AVE BETWEEN RIVERA ST AND SANTIAGO ST,2,3,3352,0,3,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2024-05-01T16:48:57.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,18,0,2,0,0,,,,,,
4116,ANZA ST BETWEEN 37TH AVE AND 38TH AVE,2,2,3361,0,2,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,2024-05-01T19:29:48.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,15,0,1,0,0,,,,,,
15115,PASADENA ST BETWEEN PASADENA ST AND COUNTY LINE,2,4,3364,0,5,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2024-05-01T21:34:01.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,5,0,3,0,0,,,111312,,,
5597,CORA ST BETWEEN VISITACION AVE AND SUNNYDALE AVE,2,2,3365,0,3,4,0,7,0,1,0,0,0,0,0,0,1,1,0,0,0,2024-05-01T21:59:00.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,174,0,2,0,0,,,12,,,
986,OCEAN AVE BETWEEN GENEVA AVE AND LEE AVE,1,2,3368,0,3,1,30,39,9,1,0,0,0,0,1,0,0,1,0,0,1,2024-05-02T17:22:50.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,17,0,3,0,0,512,,,,,
5561,NORWICH ST BETWEEN ALABAMA ST AND HARRISON ST,2,2,3397,0,2,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,2024-05-03T21:03:04.000,3 - Bernal Heights,July 2023 - June 2024,0,0,17,0,2,0,0,,,12,,,
15777,VERMONT ST BETWEEN 24TH ST AND 25TH ST,2,5,3401,0,5,2,1,4,0,5,1,0,0,0,0,0,1,0,0,0,0,2024-05-03T22:07:42.000,20 - Mission,July 2023 - June 2024,0,0,17,0,,0,0,,5,12,,,
13466,22ND ST BETWEEN VERMONT ST AND SAN BRUNO AVE,2,2,3402,0,2,3,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,2024-05-03T22:26:20.000,20 - Mission,July 2023 - June 2024,0,0,151617,0,2,0,0,,,,,,
2846,22ND ST BETWEEN HAMPSHIRE ST AND YORK ST,2,2,3403,0,3,1,3,4,11,1,0,0,0,0,0,0,0,1,0,0,0,2024-05-03T22:37:33.000,20 - Mission,July 2023 - June 2024,0,0,15,0,2,0,0,,,,,,
